code_type,code_version,codes,Description,bill_type,cancer_type,cancer,net,newly_identified
DIAG,ICD10,S02671A,"Fracture of alveolus of right mandible, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S02671B,"Fracture of alveolus of right mandible, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S02671D,"Fracture of alveolus of right mandible, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S02671G,"Fracture of alveolus of right mandible, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S02671K,"Fracture of alveolus of right mandible, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S02671S,"Fracture of alveolus of right mandible, sequela",1.0,,N,,
DIAG,ICD10,S02672,Fracture of alveolus of left mandible,0.0,,N,,
DIAG,ICD10,S02672A,"Fracture of alveolus of left mandible, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S02672B,"Fracture of alveolus of left mandible, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S02672D,"Fracture of alveolus of left mandible, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S02672G,"Fracture of alveolus of left mandible, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S02672K,"Fracture of alveolus of left mandible, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S02672S,"Fracture of alveolus of left mandible, sequela",1.0,,N,,
DIAG,ICD10,S0267XA,"Fracture of alveolus of mandible, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S0267XB,"Fracture of alveolus of mandible, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S0267XD,"Fracture of alveolus of mandible, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S0267XG,"Fracture of alveolus of mandible, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S0267XK,"Fracture of alveolus of mandible, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S0267XS,"Fracture of alveolus of mandible, sequela",1.0,,N,,
DIAG,ICD10,S0269,Fracture of mandible of other specified site,0.0,,N,,
DIAG,ICD10,S0269XA,"Fracture of mandible of other specified site, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S0269XB,"Fracture of mandible of other specified site, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S0269XD,"Fracture of mandible of other specified site, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S0269XG,"Fracture of mandible of other specified site, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S0269XK,"Fracture of mandible of other specified site, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S0269XS,"Fracture of mandible of other specified site, sequela",1.0,,N,,
DIAG,ICD10,S028,Fractures of other specified skull and facial bones,0.0,,N,,
DIAG,ICD10,S0280,"Fracture of other specified skull and facial bones, unspecified side",0.0,,N,,
DIAG,ICD10,S0280XA,"Fracture of other specified skull and facial bones, unspecified side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S0280XB,"Fracture of other specified skull and facial bones, unspecified side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S0280XD,"Fracture of other specified skull and facial bones, unspecified side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S0280XG,"Fracture of other specified skull and facial bones, unspecified side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S0280XK,"Fracture of other specified skull and facial bones, unspecified side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S0280XS,"Fracture of other specified skull and facial bones, unspecified side, sequela",1.0,,N,,
DIAG,ICD10,S0281,"Fracture of other specified skull and facial bones, right side",0.0,,N,,
DIAG,ICD10,S0281XA,"Fracture of other specified skull and facial bones, right side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S0281XB,"Fracture of other specified skull and facial bones, right side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S0281XD,"Fracture of other specified skull and facial bones, right side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S0281XG,"Fracture of other specified skull and facial bones, right side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S0281XK,"Fracture of other specified skull and facial bones, right side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S0281XS,"Fracture of other specified skull and facial bones, right side, sequela",1.0,,N,,
DIAG,ICD10,S0282,"Fracture of other specified skull and facial bones, left side",0.0,,N,,
DIAG,ICD10,S0282XA,"Fracture of other specified skull and facial bones, left side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S0282XB,"Fracture of other specified skull and facial bones, left side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S0282XD,"Fracture of other specified skull and facial bones, left side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S0282XG,"Fracture of other specified skull and facial bones, left side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S0282XK,"Fracture of other specified skull and facial bones, left side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S0282XS,"Fracture of other specified skull and facial bones, left side, sequela",1.0,,N,,
DIAG,ICD10,S0283,Fracture of medial orbital wall,0.0,,N,,
DIAG,ICD10,S02831,"Fracture of medial orbital wall, right side",0.0,,N,,
DIAG,ICD10,S02831A,"Fracture of medial orbital wall, right side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S02831B,"Fracture of medial orbital wall, right side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S02831D,"Fracture of medial orbital wall, right side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S02831G,"Fracture of medial orbital wall, right side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S02831K,"Fracture of medial orbital wall, right side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S02831S,"Fracture of medial orbital wall, right side, sequela",1.0,,N,,
DIAG,ICD10,S02832,"Fracture of medial orbital wall, left side",0.0,,N,,
DIAG,ICD10,S02832A,"Fracture of medial orbital wall, left side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S02832B,"Fracture of medial orbital wall, left side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S02832D,"Fracture of medial orbital wall, left side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S02832G,"Fracture of medial orbital wall, left side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S02832K,"Fracture of medial orbital wall, left side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S02832S,"Fracture of medial orbital wall, left side, sequela",1.0,,N,,
DIAG,ICD10,S02839,"Fracture of medial orbital wall, unspecified side",0.0,,N,,
DIAG,ICD10,S02839A,"Fracture of medial orbital wall, unspecified side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S02839B,"Fracture of medial orbital wall, unspecified side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S02839D,"Fracture of medial orbital wall, unspecified side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S02839G,"Fracture of medial orbital wall, unspecified side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S02839K,"Fracture of medial orbital wall, unspecified side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S02839S,"Fracture of medial orbital wall, unspecified side, sequela",1.0,,N,,
DIAG,ICD10,S0284,Fracture of lateral orbital wall,0.0,,N,,
DIAG,ICD10,S02841,"Fracture of lateral orbital wall, right side",0.0,,N,,
DIAG,ICD10,S02841A,"Fracture of lateral orbital wall, right side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S02841B,"Fracture of lateral orbital wall, right side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S02841D,"Fracture of lateral orbital wall, right side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S02841G,"Fracture of lateral orbital wall, right side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S02841K,"Fracture of lateral orbital wall, right side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S02841S,"Fracture of lateral orbital wall, right side, sequela",1.0,,N,,
DIAG,ICD10,S02842,"Fracture of lateral orbital wall, left side",0.0,,N,,
DIAG,ICD10,S02842A,"Fracture of lateral orbital wall, left side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S02842B,"Fracture of lateral orbital wall, left side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S02842D,"Fracture of lateral orbital wall, left side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S02842G,"Fracture of lateral orbital wall, left side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S02842K,"Fracture of lateral orbital wall, left side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S02842S,"Fracture of lateral orbital wall, left side, sequela",1.0,,N,,
DIAG,ICD10,S02849,"Fracture of lateral orbital wall, unspecified side",0.0,,N,,
DIAG,ICD10,S02849A,"Fracture of lateral orbital wall, unspecified side, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S02849B,"Fracture of lateral orbital wall, unspecified side, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S02849D,"Fracture of lateral orbital wall, unspecified side, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S02849G,"Fracture of lateral orbital wall, unspecified side, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S02849K,"Fracture of lateral orbital wall, unspecified side, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S02849S,"Fracture of lateral orbital wall, unspecified side, sequela",1.0,,N,,
DIAG,ICD10,S0285,"Fracture of orbit, unspecified",0.0,,N,,
DIAG,ICD10,S0285XA,"Fracture of orbit, unspecified, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S0285XB,"Fracture of orbit, unspecified, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S0285XD,"Fracture of orbit, unspecified, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S0285XG,"Fracture of orbit, unspecified, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S0285XK,"Fracture of orbit, unspecified, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S0285XS,"Fracture of orbit, unspecified, sequela",1.0,,N,,
DIAG,ICD10,S028XXA,"Fractures of other specified skull and facial bones, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S028XXB,"Fractures of other specified skull and facial bones, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S028XXD,"Fractures of other specified skull and facial bones, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S028XXG,"Fractures of other specified skull and facial bones, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S028XXK,"Fractures of other specified skull and facial bones, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S028XXS,"Fractures of other specified skull and facial bones, sequela",1.0,,N,,
DIAG,ICD10,S029,Fracture of unspecified skull and facial bones,0.0,,N,,
DIAG,ICD10,S0291,Unspecified fracture of skull,0.0,,N,,
DIAG,ICD10,S0291XA,"Unspecified fracture of skull, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S0291XB,"Unspecified fracture of skull, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S0291XD,"Unspecified fracture of skull, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S0291XG,"Unspecified fracture of skull, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S0291XK,"Unspecified fracture of skull, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S0291XS,"Unspecified fracture of skull, sequela",1.0,,N,,
DIAG,ICD10,S0292,Unspecified fracture of facial bones,0.0,,N,,
DIAG,ICD10,S0292XA,"Unspecified fracture of facial bones, initial encounter for closed fracture",1.0,,N,,
DIAG,ICD10,S0292XB,"Unspecified fracture of facial bones, initial encounter for open fracture",1.0,,N,,
DIAG,ICD10,S0292XD,"Unspecified fracture of facial bones, subsequent encounter for fracture with routine healing",1.0,,N,,
DIAG,ICD10,S0292XG,"Unspecified fracture of facial bones, subsequent encounter for fracture with delayed healing",1.0,,N,,
DIAG,ICD10,S0292XK,"Unspecified fracture of facial bones, subsequent encounter for fracture with nonunion",1.0,,N,,
DIAG,ICD10,S0292XS,"Unspecified fracture of facial bones, sequela",1.0,,N,,
DIAG,ICD10,S03,Dislocation and sprain of joints and ligaments of head,0.0,,N,,
DIAG,ICD10,S030,Dislocation of jaw,0.0,,N,,
DIAG,ICD10,S0300,"Dislocation of jaw, unspecified side",0.0,,N,,
DIAG,ICD10,S0300XA,"Dislocation of jaw, unspecified side, initial encounter",1.0,,N,,
DIAG,ICD10,S0300XD,"Dislocation of jaw, unspecified side, subsequent encounter",1.0,,N,,
DIAG,ICD10,S0300XS,"Dislocation of jaw, unspecified side, sequela",1.0,,N,,
DIAG,ICD10,S0301,"Dislocation of jaw, right side",0.0,,N,,
DIAG,ICD10,S0301XA,"Dislocation of jaw, right side, initial encounter",1.0,,N,,
DIAG,ICD10,S0301XD,"Dislocation of jaw, right side, subsequent encounter",1.0,,N,,
DIAG,ICD10,S0301XS,"Dislocation of jaw, right side, sequela",1.0,,N,,
DIAG,ICD10,S0302,"Dislocation of jaw, left side",0.0,,N,,
DIAG,ICD10,S0302XA,"Dislocation of jaw, left side, initial encounter",1.0,,N,,
DIAG,ICD10,S0302XD,"Dislocation of jaw, left side, subsequent encounter",1.0,,N,,
DIAG,ICD10,S0302XS,"Dislocation of jaw, left side, sequela",1.0,,N,,
DIAG,ICD10,S0303,"Dislocation of jaw, bilateral",0.0,,N,,
DIAG,ICD10,S0303XA,"Dislocation of jaw, bilateral, initial encounter",1.0,,N,,
DIAG,ICD10,S0303XD,"Dislocation of jaw, bilateral, subsequent encounter",1.0,,N,,
DIAG,ICD10,S0303XS,"Dislocation of jaw, bilateral, sequela",1.0,,N,,
DIAG,ICD10,S030XXA,"Dislocation of jaw, initial encounter",1.0,,N,,
DIAG,ICD10,S030XXD,"Dislocation of jaw, subsequent encounter",1.0,,N,,
DIAG,ICD10,S030XXS,"Dislocation of jaw, sequela",1.0,,N,,
DIAG,ICD10,S031,Dislocation of septal cartilage of nose,0.0,,N,,
DIAG,ICD10,S031XXA,"Dislocation of septal cartilage of nose, initial encounter",1.0,,N,,
DIAG,ICD10,S031XXD,"Dislocation of septal cartilage of nose, subsequent encounter",1.0,,N,,
DIAG,ICD10,S031XXS,"Dislocation of septal cartilage of nose, sequela",1.0,,N,,
DIAG,ICD10,S032,Dislocation of tooth,0.0,,N,,
DIAG,ICD10,S032XXA,"Dislocation of tooth, initial encounter",1.0,,N,,
DIAG,ICD10,S032XXD,"Dislocation of tooth, subsequent encounter",1.0,,N,,
DIAG,ICD10,S032XXS,"Dislocation of tooth, sequela",1.0,,N,,
DIAG,ICD10,S034,Sprain of jaw,0.0,,N,,
DIAG,ICD10,S0340,"Sprain of jaw, unspecified side",0.0,,N,,
DIAG,ICD10,S0340XA,"Sprain of jaw, unspecified side, initial encounter",1.0,,N,,
DIAG,ICD10,S0340XD,"Sprain of jaw, unspecified side, subsequent encounter",1.0,,N,,
DIAG,ICD10,S0340XS,"Sprain of jaw, unspecified side, sequela",1.0,,N,,
DIAG,ICD10,S0341,"Sprain of jaw, right side",0.0,,N,,
DIAG,ICD10,S0341XA,"Sprain of jaw, right side, initial encounter",1.0,,N,,
DIAG,ICD10,S0341XD,"Sprain of jaw, right side, subsequent encounter",1.0,,N,,
DIAG,ICD10,S0341XS,"Sprain of jaw, right side, sequela",1.0,,N,,
DIAG,ICD10,S0342,"Sprain of jaw, left side",0.0,,N,,
DIAG,ICD10,S0342XA,"Sprain of jaw, left side, initial encounter",1.0,,N,,
DIAG,ICD10,S0342XD,"Sprain of jaw, left side, subsequent encounter",1.0,,N,,
DIAG,ICD10,S0342XS,"Sprain of jaw, left side, sequela",1.0,,N,,
DIAG,ICD10,S0343,"Sprain of jaw, bilateral",0.0,,N,,
DIAG,ICD10,S0343XA,"Sprain of jaw, bilateral, initial encounter",1.0,,N,,
DIAG,ICD10,S0343XD,"Sprain of jaw, bilateral, subsequent encounter",1.0,,N,,
DIAG,ICD10,S0343XS,"Sprain of jaw, bilateral, sequela",1.0,,N,,
DIAG,ICD10,S034XXA,"Sprain of jaw, initial encounter",1.0,,N,,
DIAG,ICD10,S034XXD,"Sprain of jaw, subsequent encounter",1.0,,N,,
DIAG,ICD10,S034XXS,"Sprain of jaw, sequela",1.0,,N,,
DIAG,ICD10,S038,Sprain of joints and ligaments of other parts of head,0.0,,N,,
DIAG,ICD10,S038XXA,"Sprain of joints and ligaments of other parts of head, initial encounter",1.0,,N,,
